path	translation	split
common_voice_sl_17980539.mp3	Look at the floating diary in the wide river.	dev
common_voice_sl_17980540.mp3	You can plow through the whole world with your tongue, but only through a patch of field with your hands.	dev
common_voice_sl_17980541.mp3	I found five things you’ve also described.	dev
common_voice_sl_17980542.mp3	Language is heart’s interpreter.	dev
common_voice_sl_17980576.mp3	What are you doing here?	test_dup
common_voice_sl_17980577.mp3	The person who is full of himself is the emptiest one.	dev
common_voice_sl_17980578.mp3	Jacob looked at her, dark and serious.	dev
common_voice_sl_17980591.mp3	We need to give time to time.	dev
common_voice_sl_17980592.mp3	Accept your first wife.	test_dup
common_voice_sl_17980593.mp3	At your pleasure!	test_dup
common_voice_sl_17980594.mp3	Open the door widely!	test_dup
common_voice_sl_17980595.mp3	Get out of my store.	dev
common_voice_sl_17980606.mp3	The customer is always right.	dev
common_voice_sl_17980607.mp3	Men with night shifts have higher wages.	dev
common_voice_sl_17980608.mp3	Love has a great power but money makes it all.	test_dup
common_voice_sl_17980609.mp3	War empties churches and fills up graveyards.	dev
common_voice_sl_17980636.mp3	The store around the corner was robbed last night.	dev
common_voice_sl_17980638.mp3	He looked at me and smiled.	dev
common_voice_sl_17980639.mp3	He collapsed on the sofa, exhausted.	dev
common_voice_sl_17980640.mp3	Envy is the biggest punishment for the envious.	dev
common_voice_sl_17987600.mp3	His internet connection was too slow.	test_dup
common_voice_sl_17987603.mp3	You can’t walk back on the overgrown paths.	dev
common_voice_sl_17987604.mp3	What did you think about this travel?	dev
common_voice_sl_17987620.mp3	Concealing a mistake is a double mistake.	dev
common_voice_sl_17987621.mp3	Can you call me to the office?	dev
common_voice_sl_17987622.mp3	That was seven hundred euros more than last year.	test_dup
common_voice_sl_17987624.mp3	The devil finds work for free hands.	dev
common_voice_sl_17987641.mp3	The court is ruling on the matter.	dev
common_voice_sl_17987650.mp3	Do you know these people?	dev
common_voice_sl_17987651.mp3	The idea is to put both edges together.	dev
common_voice_sl_17987652.mp3	I assume you’re welcome.	dev
common_voice_sl_17987653.mp3	Looks like Lena left her jacket at home.	dev
common_voice_sl_17987654.mp3	That’s how the system works.	dev
common_voice_sl_18011276.mp3	There used to be a truth but the rust took it away.	dev
common_voice_sl_18011277.mp3	This is quite a big prey.	dev
common_voice_sl_18011278.mp3	New ruler, new order.	dev
common_voice_sl_18011279.mp3	How did you get it	dev
common_voice_sl_18011285.mp3	How is this possible?	test_dup
common_voice_sl_18011286.mp3	Truth is a meal no one likes.	dev
common_voice_sl_18011287.mp3	Best things in life aren’t free.	test_dup
common_voice_sl_18011289.mp3	The beach is dry and sandy.	dev
common_voice_sl_18011295.mp3	Love is like a walnut; who doesn’t break it, can’t enjoy it.	dev
common_voice_sl_18011296.mp3	Even flies don’t land on a skinny buffalo.	test_dup
common_voice_sl_18011297.mp3	The box was next to the parked truck.	dev
common_voice_sl_18011298.mp3	Stupid language - the enemy of the head.	dev
common_voice_sl_18011299.mp3	The pink light was blinking in the brown box.	dev
common_voice_sl_18015227.mp3	Robert is upset.	test_dup
common_voice_sl_18015228.mp3	Something is always left after a gossip.	dev
common_voice_sl_18015229.mp3	A lot of the story makes sense, but some of it - not at all.	dev
common_voice_sl_18015230.mp3	I can’t do this.	dev
common_voice_sl_18015231.mp3	The new girl was fired today.	dev
common_voice_sl_18015248.mp3	The pigs and cows were running all over the place.	dev
common_voice_sl_18015251.mp3	Love is like a tear; it’s born in the eyes and it drops into the heart.	dev
common_voice_sl_18015253.mp3	Luck is like a cup, the brighter, the more fragile it is.	dev
common_voice_sl_18015254.mp3	The lights dimmed and the music started.	test_dup
common_voice_sl_18015268.mp3	A disease arrives quickly on a horse and then it leaves on foot.	dev
common_voice_sl_18015270.mp3	He has a smart way of wearing clothes.	dev
common_voice_sl_18015271.mp3	There were seven marks on a big piece of paper.	dev
common_voice_sl_18024440.mp3	When a man is born, he starts dying.	dev
common_voice_sl_18024441.mp3	The new beginning will be miraculous.	dev
common_voice_sl_18024442.mp3	Without love, life is just a living death.	dev
common_voice_sl_18024443.mp3	I’m curious about what you think!	dev
common_voice_sl_18024444.mp3	They were already in front of notary’s apartment.	test_dup
common_voice_sl_18024445.mp3	Please return the cubes.	dev
common_voice_sl_18024447.mp3	The lord loves a happy liar.	dev
common_voice_sl_18024451.mp3	Be moderate at work, food and drink.	dev
common_voice_sl_18024452.mp3	The oak is strong and casts a shadow too.	dev
common_voice_sl_18024453.mp3	He said nothing and went on.	dev
common_voice_sl_18024462.mp3	The housekeeper was teaching the servant.	dev
common_voice_sl_18024463.mp3	She looks satisfied!	dev
common_voice_sl_18055633.mp3	He made some peach ice-cream.	dev
common_voice_sl_18055635.mp3	Are you here for work?	test_dup
common_voice_sl_18055636.mp3	Form follows function.	dev
common_voice_sl_18055637.mp3	That is awkward situation.	test_dup
common_voice_sl_18055653.mp3	That’s terrible!	dev
common_voice_sl_18055654.mp3	What do you think of this?	dev
common_voice_sl_18055656.mp3	The doctor removed his gloves.	dev
common_voice_sl_18055657.mp3	The farmer sows, the barkeep harvests.	dev
common_voice_sl_18055692.mp3	When luck offers you a finger, offer your hand.	dev
common_voice_sl_18055693.mp3	Hypertrophy means your heart is growing.	dev
common_voice_sl_18055694.mp3	Friendship and love are achieved only through hard work.	dev
common_voice_sl_18055726.mp3	If the hat fits, wear it.	test_dup
common_voice_sl_18055727.mp3	What do you think?	test_dup
common_voice_sl_18055728.mp3	Eat little, but well.	dev
common_voice_sl_18055729.mp3	Short love, long sighs.	dev
common_voice_sl_18060282.mp3	Who wants to enjoy happiness, doesn’t declare it.	dev
common_voice_sl_18060287.mp3	Wide is the gate that leads to war, narrow one back from it.	dev
common_voice_sl_18078602.mp3	Where a fraud finds a job, the master does poorly.	dev
common_voice_sl_18078604.mp3	Pretty simple, right?	dev
common_voice_sl_18078605.mp3	Well, we’ll see.	dev
common_voice_sl_18078608.mp3	Why do you ask?	dev
common_voice_sl_18078609.mp3	The bird changes its nest only a little.	dev
common_voice_sl_18078610.mp3	Who lays in bed until late, misses his porridge.	dev
common_voice_sl_18078612.mp3	The educated shall drink wine, the amateurs beer, and all other animals water.	dev
common_voice_sl_18078614.mp3	What is this about?	dev
common_voice_sl_18079503.mp3	Big fish eat small fish.	dev
common_voice_sl_18079504.mp3	Death asks no questions, it does its own thing.	dev
common_voice_sl_18079506.mp3	Ivory is used for expensive gifts.	dev
common_voice_sl_18079507.mp3	When are we leaving the party?	dev
common_voice_sl_18079509.mp3	A crazy person speaks all their thoughts.	test_dup
common_voice_sl_18079512.mp3	Modest happiness in also happiness.	dev
common_voice_sl_18079513.mp3	The northern winds bring cold and fever.	dev
common_voice_sl_18079516.mp3	If there is smoke around mountains in August, buy yourself a fur coat for the winter nights.	dev
common_voice_sl_18079520.mp3	Doesn’t matter if the back is stiff, what matters is that the soul is free.	dev
common_voice_sl_18104675.mp3	Say what you think and think what you say.	test_dup
common_voice_sl_18104676.mp3	The delay is as good as the man.	dev
common_voice_sl_18104679.mp3	Has anyone arrived already?	dev
common_voice_sl_18104681.mp3	Ungratefulness and garbage can be found everywhere.	dev
common_voice_sl_18104693.mp3	There is no doubt on where the wind blows.	dev
common_voice_sl_18104694.mp3	Big fortune, big worries.	dev
common_voice_sl_18104701.mp3	Try to fix that crack with glue.	dev
common_voice_sl_18104703.mp3	Rome wasn’t built in a day.	dev
common_voice_sl_18105985.mp3	Life is like a flash; they both pass quickly.	test_dup
common_voice_sl_18105988.mp3	Let me introduce you to Benjamin.	dev
common_voice_sl_18105994.mp3	Primary coil has fifty turns.	test_dup
common_voice_sl_18106028.mp3	Luck is a free bird, she sits where she pleases to.	dev
common_voice_sl_18114815.mp3	As stupid as a nail in wood.	test_dup
common_voice_sl_18114817.mp3	Polished stone doesn’t collect fog.	test_dup
common_voice_sl_18114849.mp3	Turn the screw to the left and then to the right.	dev
common_voice_sl_18114863.mp3	Open the terminal and start the program.	dev
common_voice_sl_18114864.mp3	Birch looked white and lonely.	test_dup
common_voice_sl_18114865.mp3	Lot of words do little work.	dev
common_voice_sl_18114867.mp3	In the summer you need to have it in your head, but in the winter you have to have it in a barn.	dev
common_voice_sl_18131988.mp3	Psychopaths frequently have hallucinations.	dev
common_voice_sl_18131989.mp3	What should I do with him?	test_dup
common_voice_sl_18131990.mp3	There need to be two for a fight.	dev
common_voice_sl_18131992.mp3	They all need to return from the party by three in the morning.	dev
common_voice_sl_18131994.mp3	Old age never comes alone.	dev
common_voice_sl_18132326.mp3	I want to know.	dev
common_voice_sl_18132329.mp3	The purple tie was ten years old.	dev
common_voice_sl_18132345.mp3	The beauty lies n the eyes of the beholder.	dev
common_voice_sl_18132349.mp3	Blood is thicker than water.	dev
common_voice_sl_18132360.mp3	Self praise, low value.	dev
common_voice_sl_18138573.mp3	Don’t trust smiling penguin.	test_dup
common_voice_sl_18138575.mp3	When one door closes, another one opens.	test_dup
common_voice_sl_18138622.mp3	Our plans are now finished.	test_dup
common_voice_sl_18138625.mp3	Misery only enters through the door that was left open.	dev
common_voice_sl_18138634.mp3	What do you want with this?	dev
common_voice_sl_18138635.mp3	The smell of an old beer persists in the air for a long time.	dev
common_voice_sl_18138636.mp3	There is no lunch without potatoes.	dev
common_voice_sl_18138637.mp3	An onion a day keeps your partner away.	dev
common_voice_sl_18138651.mp3	Leave us alone now and we will make it on time.	dev
common_voice_sl_18143083.mp3	Stop whistling and look after the boys.	dev
common_voice_sl_18143099.mp3	Human heart is not made of stone, but of resin.	dev
common_voice_sl_18143100.mp3	If you drop some bread, pick it up and kiss it.	test_dup
common_voice_sl_18143102.mp3	Rafael missed the meeting.	dev
common_voice_sl_18143105.mp3	Big pains are mute.	dev
common_voice_sl_18143111.mp3	I like this place, but it’s too hot in July.	dev
common_voice_sl_18143112.mp3	Hard work never hurt nobody.	dev
common_voice_sl_18151653.mp3	He learned how to swim in school.	dev
common_voice_sl_18151654.mp3	Even pulling a fish out of the pond requires some effort.	dev
common_voice_sl_18151660.mp3	Have you met Peter?	dev
common_voice_sl_18151663.mp3	I recognize his voice.	dev
common_voice_sl_18151668.mp3	Take these two shares as a fair payment.	dev
common_voice_sl_18151670.mp3	Men build houses, women make homes.	dev
common_voice_sl_18174083.mp3	He who is incompetent, always mocks others.	dev
common_voice_sl_18174086.mp3	No one acts well in anger.	dev
common_voice_sl_18174109.mp3	The heart is stronger than the head.	dev
common_voice_sl_18200636.mp3	The advice most needed is least followed.	dev
common_voice_sl_18200637.mp3	I like movies but I prefer caricatures.	dev
common_voice_sl_18200678.mp3	The customer needs to be very careful about the final purchase price.	dev
common_voice_sl_18200679.mp3	There will be no bread from this flour.	dev
common_voice_sl_18200709.mp3	What do you mean by that?	dev
common_voice_sl_18219095.mp3	Who is guilty of his own misery shall cry on this own shoulder.	dev
common_voice_sl_18219113.mp3	Who love the money as he loves the face, loves both.	dev
common_voice_sl_18239809.mp3	Who sows lot of promises, harvests lot of regrets.	dev
common_voice_sl_18239826.mp3	The lantern was shining with a constantly green flame.	dev
common_voice_sl_18239828.mp3	Grief and loss hurt a man.	dev
common_voice_sl_18239853.mp3	Did you rewind the tape back to the start?	dev
common_voice_sl_18727528.mp3	A chairlift took them up towards the top.	dev
common_voice_sl_17568209.mp3	Do you understand what it means?	train
common_voice_sl_17568210.mp3	Today is worth of two tomorrows.	train
common_voice_sl_17568211.mp3	Many hold on the truth as butter on the sun.	test_dup
common_voice_sl_17568212.mp3	Very good, very good.	train
common_voice_sl_17568213.mp3	What do you think of doing on your soil?	train
common_voice_sl_17568219.mp3	The grapes were compressed into wine.	train
common_voice_sl_17568220.mp3	What was so important?	train
common_voice_sl_17568221.mp3	Life is a trip into uncertainty.	train
common_voice_sl_17568222.mp3	What do you advise, sir?	train
common_voice_sl_17568223.mp3	Don’t cry over spilled milk.	train
common_voice_sl_17568229.mp3	That became a part of the cult in Romania.	train
common_voice_sl_17568230.mp3	What has to be done?	train
common_voice_sl_17568231.mp3	But what could I do?	test_dup
common_voice_sl_17568232.mp3	To much happiness can be dangerous.	test_dup
common_voice_sl_17568233.mp3	How did you know?	train
common_voice_sl_17568234.mp3	I like caramel candies.	train
common_voice_sl_17568235.mp3	Even the sun is getting older.	train
common_voice_sl_17568236.mp3	Make sure you get the medical certificate.	train
common_voice_sl_17568237.mp3	The clan gathered on every boring night.	train
common_voice_sl_17568238.mp3	Human heart is little, but his desires unmeasurable.	train
common_voice_sl_17568244.mp3	An empty bag doesn’t stand upright.	train
common_voice_sl_17568245.mp3	What a field, such a turnip, such a father, such children.	train
common_voice_sl_17568246.mp3	When will the train arrive today?	train
common_voice_sl_17568247.mp3	For a merchant, his homeland is his pocket.	train
common_voice_sl_17568248.mp3	Fortune is a servant to the wise and a master to the stupid one.	train
common_voice_sl_17568254.mp3	What could that mean?	test_dup
common_voice_sl_17568255.mp3	Zdravko is a racer.	train
common_voice_sl_17568256.mp3	Nothing is eaten as hot as it is cooked.	train
common_voice_sl_17568257.mp3	There are tears without pain in youth, there is pain with no tears in the old age.	train
common_voice_sl_17568258.mp3	What shall we do?	train
common_voice_sl_17568259.mp3	He who loses pleasure over pleasure, loses nothing.	train
common_voice_sl_17568260.mp3	I like movies and similar stuff.	test_dup
common_voice_sl_17568261.mp3	The wires need to be covered with rubber.	train
common_voice_sl_17568262.mp3	Hey, we’re not going there!	train
common_voice_sl_17568263.mp3	I haven’t seen them there.	train
common_voice_sl_17568264.mp3	There is no point in beating a dead horse.	train
common_voice_sl_17568265.mp3	Excuse me!	test_dup
common_voice_sl_17568266.mp3	How do you get to know that?	train
common_voice_sl_17568267.mp3	Work is in progress.	test_dup
common_voice_sl_17568268.mp3	Victoria was born in nineteen seventies.	train
common_voice_sl_17568269.mp3	Short cut is often too short for these things.	test_dup
common_voice_sl_17568270.mp3	Rok was surprised.	test_dup
common_voice_sl_17568271.mp3	Where did he go?	train
common_voice_sl_17568272.mp3	The men in the bar were obviously drunk.	train
common_voice_sl_17568273.mp3	Never use you money before you get it.	train
common_voice_sl_17568274.mp3	A good wine stored in a little barrel.	train
common_voice_sl_17568275.mp3	Then he laid down and slept until evening.	train
common_voice_sl_17568276.mp3	The change is as good as a rest.	train
common_voice_sl_17568277.mp3	Right is the one who wins.	train
common_voice_sl_17568278.mp3	Thank you for understanding.	train
common_voice_sl_17568280.mp3	The paper always gets dry if it’s wet.	train
common_voice_sl_17568281.mp3	Words without actions are like thunder without rain.	train
common_voice_sl_17568282.mp3	No, I don’t want to be a pilot.	train
common_voice_sl_17568283.mp3	We do this in a chronological order.	train
common_voice_sl_17568285.mp3	Unfortunately the don’t follow rules.	train
common_voice_sl_17568286.mp3	The blood in his head boiled.	train
common_voice_sl_17568287.mp3	Joško found a phone.	test_dup
common_voice_sl_17568288.mp3	I just opened the link which you sent me.	test_dup
common_voice_sl_17568291.mp3	Ignorance is bliss.	train
common_voice_sl_17568292.mp3	Hi! Nice to see you!	train
common_voice_sl_17568293.mp3	I’m not surprised.	train
common_voice_sl_17568294.mp3	Who constantly looks at the sky will never harvest.	train
common_voice_sl_17568295.mp3	It’s easy to judge but hard to make it better.	train
common_voice_sl_17568296.mp3	Get married in a rush if you wish to have little people at your wedding.	train
common_voice_sl_17568297.mp3	I’m full of despair.	train
common_voice_sl_17568298.mp3	Remorse was healing the heart.	train
common_voice_sl_17568299.mp3	That’s understandable.	train
common_voice_sl_17568300.mp3	The butcher gave me a kilo of a ham for free!	train
common_voice_sl_17568301.mp3	Pretty please, look for the rocks from the top of the mast.	train
common_voice_sl_17568302.mp3	It’s easier to get a husband than to keep one.	train
common_voice_sl_17568303.mp3	There is no convection in a hyperbaric chamber.	train
common_voice_sl_17568304.mp3	Half of bread is better than none.	train
common_voice_sl_17568305.mp3	You’re making a mistake.	test_dup
common_voice_sl_17568306.mp3	Love is like an ocean; dangerous if you can’t swim.	test_dup
common_voice_sl_17568307.mp3	Love and hate are human emotions.	test_dup
common_voice_sl_17568308.mp3	This is between you and me.	train
common_voice_sl_17568309.mp3	God bless my soul!	train
common_voice_sl_17568310.mp3	Good horse needs no whip.	train
common_voice_sl_17568311.mp3	The man has to do it like the people, not the people like the man.	test_dup
common_voice_sl_17568312.mp3	Friends are easier to lose than gain.	train
common_voice_sl_17568313.mp3	When a person knows why they love, the don’t love.	train
common_voice_sl_17568314.mp3	Every water is pure at the source.	train
common_voice_sl_17568315.mp3	My wife gave birth to a baby last week.	train
common_voice_sl_17568316.mp3	Doctor has cured him with this pills.	test_dup
common_voice_sl_17568317.mp3	What is he like?	test_dup
common_voice_sl_17568318.mp3	Do good, but in silence.	train
common_voice_sl_17568319.mp3	Here is a letter.	test_dup
common_voice_sl_17568320.mp3	Can I get a sandwich with no tomato?	train
common_voice_sl_17568321.mp3	Hope has a deep bottom.	train
common_voice_sl_17568322.mp3	Step by step gets you far.	train
common_voice_sl_17568323.mp3	Sweet words and sweet wine usually aren’t natural.	train
common_voice_sl_17568324.mp3	This is the question.	train
common_voice_sl_17568325.mp3	Luck is an ally of the brave.	train
common_voice_sl_17568326.mp3	The cats are seriously mysterious beings.	train
common_voice_sl_17568327.mp3	I think this is an incredible story.	train
common_voice_sl_17568328.mp3	We drink spirits when we do a good job.	test_dup
common_voice_sl_17568329.mp3	Anger and hate hinder proper consultation.	test_dup
common_voice_sl_17568330.mp3	Wind and cold in October, sunny time in January.	train
common_voice_sl_17568336.mp3	Falling rock doesn't stop at the end of the slope.	test_dup
common_voice_sl_17568337.mp3	Nothing angers people like the truth.	test_dup
common_voice_sl_17568338.mp3	When the misfortune calms down, luck knocks on the door.	train
common_voice_sl_17568339.mp3	What did you say your name was?	train
common_voice_sl_17568340.mp3	A wife holds three corners of the house and even helps husband with the fourth one.	train
common_voice_sl_17568341.mp3	A bad excuse is better than none.	train
common_voice_sl_17568342.mp3	Choice is embarrassment.	test_dup
common_voice_sl_17568343.mp3	What do you want me to do?	train
common_voice_sl_17568344.mp3	Be good to the devil, he retaliates with hell.	train
common_voice_sl_17568345.mp3	I think the show is boring and quite stupid.	train
common_voice_sl_17568346.mp3	Who are we supposed to be afraid of?	train
common_voice_sl_17568347.mp3	Only animals like to die lonely.	train
common_voice_sl_17568348.mp3	Where do you live?	train
common_voice_sl_17568349.mp3	Gifts give life to words.	train
common_voice_sl_17568350.mp3	Here is the money you wanted.	test_dup
common_voice_sl_17568351.mp3	What is he saying?	train
common_voice_sl_17568352.mp3	Valentin has keys from the roots.	train
common_voice_sl_17568353.mp3	Does that mean you will go to jail?	train
common_voice_sl_17568354.mp3	The solution was banal.	train
common_voice_sl_17568355.mp3	Dimitrij helped be with my homework.	train
common_voice_sl_17568356.mp3	There is enough meat around the bone.	train
common_voice_sl_17568357.mp3	We need to evacuate the yard.	train
common_voice_sl_17568358.mp3	But the car wasn’t scratched.	train
common_voice_sl_17568359.mp3	Experiences are the best teachers.	train
common_voice_sl_17568360.mp3	I need to do this on Saturday.	train
common_voice_sl_17568361.mp3	She couldn’t decide which dress to wear.	train
common_voice_sl_17568362.mp3	I thought I saw him with Ahmed.	train
common_voice_sl_17568363.mp3	It’s already luck to be spared by misery.	train
common_voice_sl_17568364.mp3	As fresh as a daisy.	train
common_voice_sl_17568365.mp3	Don't look a gift horse in the mouth.	train
common_voice_sl_17568366.mp3	I did what I could.	train
common_voice_sl_17568367.mp3	Turn to the right side.	train
common_voice_sl_17568368.mp3	We are certain that one war is enough.	test_dup
common_voice_sl_17568369.mp3	There was a pink lemon peel found on the beach.	train
common_voice_sl_17568370.mp3	What did he say?	train
common_voice_sl_17568372.mp3	We need the seed to keep the plants healthy.	train
common_voice_sl_17568373.mp3	God is the only creature who rules without needing to exist.	train
common_voice_sl_17568374.mp3	He entered the room.	test_dup
common_voice_sl_17568375.mp3	It’s all good if it ends good.	train
common_voice_sl_17568376.mp3	The cock was before the egg.	train
common_voice_sl_17568377.mp3	I have a list of candidates that can replace you.	test_dup
common_voice_sl_17568378.mp3	Silent water runs deep.	train
common_voice_sl_17568379.mp3	Like gardener, so the garden.	train
common_voice_sl_17568380.mp3	He was depressed and suicidal.	train
common_voice_sl_17568382.mp3	Crop and gratitude only grow on a good soil.	train
common_voice_sl_17568383.mp3	Lara is coming for dinner.	train
common_voice_sl_17568384.mp3	Stop talking all the time!	test_dup
common_voice_sl_17568385.mp3	Marriage is joy to the heart but burden to the mind.	test_dup
common_voice_sl_17568386.mp3	What is weather like in Jamaica?	test_dup
common_voice_sl_17568387.mp3	Silence is less harmful than bad answer.	train
common_voice_sl_17568388.mp3	Misery in love, luck at the game.	train
common_voice_sl_17568389.mp3	Don’t bite the hand that feeds you.	train
common_voice_sl_17568390.mp3	What do you have there?	train
common_voice_sl_17568391.mp3	Especially I like foamy water.	test_dup
common_voice_sl_17568392.mp3	Open confession is good for the soul.	train
common_voice_sl_17568393.mp3	Will you marry me?	train
common_voice_sl_17568394.mp3	Bert loves Ernie and the other way around.	train
common_voice_sl_17568395.mp3	Experience is a long road.	train
common_voice_sl_17568396.mp3	Live your life to the fullest.	train
common_voice_sl_17568397.mp3	They were all watching at the screen, frozen.	train
common_voice_sl_17568398.mp3	Who pays low, pays a lot.	test_dup
common_voice_sl_17568399.mp3	Same bird types fly together.	train
common_voice_sl_17568400.mp3	Once the fire of love fades away, it’s hard to start it again.	train
common_voice_sl_17568401.mp3	I only see a sea, nothing special.	train
common_voice_sl_17568402.mp3	The money men hold in their hands is the real one.	train
common_voice_sl_17568403.mp3	Luck can only takes away what it gave.	train
common_voice_sl_17568404.mp3	Why are you saying this?	train
common_voice_sl_17568405.mp3	If you can’t make something good, at least talk nicely!	train
common_voice_sl_17568406.mp3	Old love doesn’t get rusty, if it doesn’t burn, then it smolders.	train
common_voice_sl_17568407.mp3	Poor house, where the hens sing and the cock is silent.	train
common_voice_sl_17568408.mp3	A party lasts a day or two, misery until death.	train
common_voice_sl_17568409.mp3	God, bless my soul!	train
common_voice_sl_17568410.mp3	You can’t understand the old man until you’re old yourself.	test_dup
common_voice_sl_17568411.mp3	What stays in your head no one can take.	test_dup
common_voice_sl_17568412.mp3	Who don’t think where they’re going, don’t know the way back.	train
common_voice_sl_17568413.mp3	It was a painful silence.	test_dup
common_voice_sl_17568414.mp3	A cake is a lie.	train
common_voice_sl_17568415.mp3	Don’t blow in my trumpet.	train
common_voice_sl_17568416.mp3	Thomas said he’s going to sue his wife.	train
common_voice_sl_17568417.mp3	Elephant never forgets.	test_dup
common_voice_sl_17568418.mp3	Everyone can climb a short donkey.	train
common_voice_sl_17568419.mp3	That’s a lie!	train
common_voice_sl_17568420.mp3	Do you know me?	train
common_voice_sl_17568421.mp3	Nice weather and bad weather last short.	train
common_voice_sl_17568422.mp3	If a snail digs itself deep, there is a harsh winter coming.	train
common_voice_sl_17568423.mp3	The honor lies in man’s words.	train
common_voice_sl_17568424.mp3	The unloved child always eats a lot.	train
common_voice_sl_17568425.mp3	The bigger is luck, less you should trust it.	test_dup
common_voice_sl_17568431.mp3	Man think, plan and sometimes work.	test_dup
common_voice_sl_17568432.mp3	Shame if must know!	test_dup
common_voice_sl_17568433.mp3	We don’t have a lot of money, but we have fun.	train
common_voice_sl_17568434.mp3	Each time in our lives has its own face.	train
common_voice_sl_17568435.mp3	Words are like eggs, once they open up, they get wings.	train
common_voice_sl_17568436.mp3	My lawnmower is broken	train
common_voice_sl_17568437.mp3	What is this, Thomas?	train
common_voice_sl_17568438.mp3	Happiness for every child is a shipyard.	train
common_voice_sl_17568439.mp3	Excellent, can you show them?	train
common_voice_sl_17568440.mp3	What have I done?	test_dup
common_voice_sl_17568441.mp3	You can’t remove eggs from the recipe.	train
common_voice_sl_17568442.mp3	Good fortune closes the eyes, misfortune opens them.	test_dup
common_voice_sl_17568443.mp3	Show me the wife and I’ll tell you how her husband is.	train
common_voice_sl_17568444.mp3	The lie is fat but short, the truth is thin but long.	train
common_voice_sl_17568445.mp3	First worm is caught early.	test_dup
common_voice_sl_17568446.mp3	Rainfall can be dangerous.	train
common_voice_sl_17568447.mp3	Do you have Izabela’s phone number?	test_dup
common_voice_sl_17568448.mp3	A force too big defeats itself.	train
common_voice_sl_17568449.mp3	What is the weather going to be like?	train
common_voice_sl_17568450.mp3	This here is my card.	train
common_voice_sl_17568451.mp3	It’s easy to drown in water, but even easier in wine.	train
common_voice_sl_17568452.mp3	Golden chain doesn’t give you freedom.	train
common_voice_sl_17568453.mp3	Every bell doesn’t cast away hail.	test_dup
common_voice_sl_17568454.mp3	Even dog likes to eat without being disturbed.	train
common_voice_sl_17568455.mp3	If someone saves water, he can’t even cook a pulp.	test_dup
common_voice_sl_17568456.mp3	Love is like a grasshopper, jumping from the tongue into the heart.	train
common_voice_sl_17568457.mp3	What have you done?	train
common_voice_sl_17568458.mp3	I like this joke.	test_dup
common_voice_sl_17568460.mp3	Well, I don’t know.	train
common_voice_sl_17568461.mp3	Aunt Agata cried.	test_dup
common_voice_sl_17568462.mp3	You are finite, only your works are your memory.	train
common_voice_sl_17568463.mp3	He drinks like a fish, little, and water only.	train
common_voice_sl_17568464.mp3	He who makes themselves a donkey shouldn’t be surprised if others ride them.	train
common_voice_sl_17568465.mp3	What did you say?	train
common_voice_sl_17568466.mp3	We had a lot of hurricanes this year.	train
common_voice_sl_17568467.mp3	A golden vase is rare and expensive.	train
common_voice_sl_17568468.mp3	The more you work, the happier you are.	train
common_voice_sl_17568469.mp3	Why did you stop playing?	train
common_voice_sl_17568470.mp3	Love is a cross smeared with honey; you lick the honey, the cross remains.	train
common_voice_sl_17568471.mp3	Why are people so miserable?	train
common_voice_sl_17568472.mp3	Dry eggs and tea should be enough.	train
common_voice_sl_17568473.mp3	Who is dressed up by luck, is also undressed by it.	train
common_voice_sl_17568474.mp3	What did we do?	test_dup
common_voice_sl_17568476.mp3	She was just too funny.	train
common_voice_sl_17568477.mp3	The restaurant was quite expensive.	train
common_voice_sl_17568478.mp3	A man is made happy by many things, a woman only by love.	train
common_voice_sl_17568479.mp3	Do you hear me?	train
common_voice_sl_17568480.mp3	Only cover yourself according to your length.	train
common_voice_sl_17568481.mp3	You father to the threshold, your son you over the threshold.	test_dup
common_voice_sl_17568482.mp3	New love tests the previous one.	train
common_voice_sl_17568483.mp3	Necessity is the mother or invention.	test_dup
common_voice_sl_17568484.mp3	My mom has type two diabetes.	train
common_voice_sl_17568485.mp3	I want all of your attention.	train
common_voice_sl_17568486.mp3	You know what I want.	train
common_voice_sl_17568487.mp3	Why is pinball so addictive?	train
common_voice_sl_17568488.mp3	You recognize a father through his child, a master - through his business.	train
common_voice_sl_17568489.mp3	Were you at home?	train
common_voice_sl_17568490.mp3	What did they say?	train
common_voice_sl_17568491.mp3	This bottle has four types of rum in it.	train
common_voice_sl_17568492.mp3	The word is an axe that splits the heart.	test_dup
common_voice_sl_17568493.mp3	Good pay creates fast hands.	train
common_voice_sl_17568494.mp3	You strengthen a tree’s roots by cutting off its dead branches.	train
common_voice_sl_17568495.mp3	If you want to loose a friend talk to him about politics.	test_dup
common_voice_sl_17568496.mp3	Experience is the greatest master of every skill.	train
common_voice_sl_17568497.mp3	You scared me Matija.	test_dup
common_voice_sl_17568498.mp3	A new day will come, one way or another.	train
common_voice_sl_17568499.mp3	What could this mean?	train
common_voice_sl_17568500.mp3	You cannot sell what you do not own.	train
common_voice_sl_17568501.mp3	A man in a blue sweater slowly sat down at a table.	train
common_voice_sl_17568502.mp3	It's the baby's birthday next week.	train
common_voice_sl_17568503.mp3	Carps were swimming in the water.	train
common_voice_sl_17568504.mp3	We did not have time to get lost.	train
common_voice_sl_17568505.mp3	Is this a picture of a cat?	train
common_voice_sl_17568506.mp3	You can choose between yes and no.	train
common_voice_sl_17568507.mp3	Nothing dries quicker than tears.	train
common_voice_sl_17568508.mp3	Let me help you.	test_dup
common_voice_sl_17568510.mp3	Can I pay in cash?	test_dup
