path	translation	split
common_voice_nl_17694562.mp3	Is that natural stone?	test_covost
common_voice_nl_17694563.mp3	It’s always very busy in the shop in December, nobody can take time off.	test_covost
common_voice_nl_17694564.mp3	Juli is the first month of the school holidays.	test
common_voice_nl_17694565.mp3	There lies a furniture business on that brick road.	test_covost
common_voice_nl_17694566.mp3	The heating was broken last winter so we moved in with my parents for a month.	test
common_voice_nl_17816542.mp3	I’m not happy that it takes so long.	test
common_voice_nl_17816543.mp3	Tim said goodbye to all his colleagues.	test
common_voice_nl_17816544.mp3	They all thought is was a falling star.	test
common_voice_nl_17816545.mp3	They both ordered spaghetti.	test
common_voice_nl_17816546.mp3	Among others, Estonia, Hungary, Latvia, Lithuania, Malta and Poland belong to the twenty eight European member states.	test
common_voice_nl_17707357.mp3	Scorpions live in the desert.	test
common_voice_nl_17707358.mp3	Irregardless of setbacks he keeps going.	test
common_voice_nl_17707359.mp3	I hurt my knee against the table.	test_covost
common_voice_nl_17707360.mp3	They are searching for the pirate’s treasure.	test
common_voice_nl_17707361.mp3	Autumn is the only word in Dutch that ends on four consonants.	test
common_voice_nl_17696998.mp3	Can you change the color?	test
common_voice_nl_17697000.mp3	There are less calories in popsicles.	test_covost
common_voice_nl_17697001.mp3	The customers are annoyed with the wasps in their drinks.	test_covost
common_voice_nl_17697002.mp3	Sentence structure is important for a good argument.	test
common_voice_nl_17697003.mp3	Iris, tell me a joke.	test
common_voice_nl_17966796.mp3	Somewhere in spring it’s skirt day.	test
common_voice_nl_17966797.mp3	Mister Jansen went outside every day to do some groceries.	test
common_voice_nl_17966798.mp3	The police officer follows the laws by the book.	test
common_voice_nl_17966799.mp3	you often find pricing to end with a five or ninety nine in stores.	test
common_voice_nl_17966800.mp3	I have never been to church a lot.	test
common_voice_nl_17695287.mp3	This statement is entirely incorrect.	test
common_voice_nl_17695288.mp3	Can you also take some cookies while you are at it?	test_covost
common_voice_nl_17695289.mp3	You can order drinks at the bar.	test_covost
common_voice_nl_17695290.mp3	Bees can die of certain pesticides.	test
common_voice_nl_17695291.mp3	In the morning it is always warm in my tent.	test
common_voice_nl_17699778.mp3	The microwave is next to the dishwasher.	test
common_voice_nl_17699779.mp3	Self driving cars can soon bring drunk passengers home safe.	test
common_voice_nl_17699782.mp3	She can really play guitar very good.	test_covost
common_voice_nl_17699784.mp3	One’s death is another one’s bread.	test
common_voice_nl_17699786.mp3	In the old days, all the offices had TL-tubes, but these days all of them are being changed to Led lighting.	test
common_voice_nl_18000967.mp3	The dictator is scaremongering.	test
common_voice_nl_18000968.mp3	When walking through the woods, you need to look out for ticks.	test
common_voice_nl_18000969.mp3	I put my stuff in a net that hung over my bed.	test
common_voice_nl_18000970.mp3	She used to be a non in a monastery.	test
common_voice_nl_18000971.mp3	He had told them everything while under hypnosis.	test
common_voice_nl_17701348.mp3	We are going on a family weekend with our family next week.	test
common_voice_nl_17701349.mp3	That didn’t go like planned.	test
common_voice_nl_17701350.mp3	Before dinner you first wash your hands with soap.	test_covost
common_voice_nl_17701351.mp3	I got a watch for my eighteenth birthday.	test
common_voice_nl_17701352.mp3	In order to surf you need swell, while for windsurfing only wind will suffice.	test_covost
common_voice_nl_18163753.mp3	Cautiously he entered the correct code.	test
common_voice_nl_18163754.mp3	The supply still was stocked in a remote warehouse.	test
common_voice_nl_18163755.mp3	That is already a good start.	test
common_voice_nl_18163756.mp3	She didn’t like her stepsister.	test
common_voice_nl_18163757.mp3	Getting a photo’s lighting right is an art form.	test
common_voice_nl_19421017.mp3	You need to point out the direction of the X and Y axis with an arrow.	test
common_voice_nl_19421018.mp3	She gets annoyed with her slow computer.	test
common_voice_nl_19421019.mp3	I prefer the countryside over city life.	test
common_voice_nl_19421020.mp3	He lives in a golden cage.	test
common_voice_nl_19421021.mp3	She wears a cap to avoid a sunstroke.	test
common_voice_nl_18268016.mp3	the ballet dancer made a perfect pirouette while the complete jury watched her closely.	test
common_voice_nl_18268017.mp3	By streaming the music he did not need cables.	test
common_voice_nl_18268018.mp3	You are always so lucky.	test_covost
common_voice_nl_18268019.mp3	Floor took another coin out of her bag.	test_covost
common_voice_nl_18268020.mp3	Jet made a long trip across Canada.	test
common_voice_nl_19521747.mp3	After the last election, it’s going to be difficult to form a coalition.	test
common_voice_nl_19521748.mp3	because of an error in the motor, the team had to stop.	test
common_voice_nl_19521871.mp3	My colleagues chatted for a long time by the coffee machine.	test
common_voice_nl_19521876.mp3	What a mess, shouted the boss of the company.	test_covost
common_voice_nl_19521878.mp3	The neighbor’s personality didn’t match mine.	test_covost
common_voice_nl_19521879.mp3	There was not a cloud in the sky.	test
common_voice_nl_19505070.mp3	You can put Spekjes in the frying pan or eat them like candy.	test
common_voice_nl_19505071.mp3	From the top they had a view across the entire valley.	test
common_voice_nl_19505072.mp3	Benoit was an expert in preparing mashed carrots.	test
common_voice_nl_19505073.mp3	The young animal was born just a week ago.	test
common_voice_nl_19505074.mp3	He shaped his beard into a goatee.	test
common_voice_nl_19505086.mp3	I’m against the death penalty.	test
common_voice_nl_19723244.mp3	It is a little house at the end of the street.	test
common_voice_nl_19723252.mp3	The cutlery is in the top drawer.	test
common_voice_nl_19723303.mp3	That is totally unfair!	test
common_voice_nl_19723306.mp3	The bottom of her dress was dirty of dragging it along the floor.	test
common_voice_nl_19723344.mp3	The Krim is an island between the Black Sea and the Sea of Azov.	test
common_voice_nl_19723363.mp3	Sometimes, bodybuilders have only a percentage of fat.	test
common_voice_nl_17694736.mp3	She never took any retakes of her exams.	test
common_voice_nl_17694738.mp3	That Ferrari is his showpiece.	test
common_voice_nl_17694761.mp3	The first atomic bomb fell on Hiroshima.	test
common_voice_nl_17694765.mp3	Leiden and lijden are two different words.	test
common_voice_nl_17694767.mp3	She is studied engineer.	test
common_voice_nl_17694769.mp3	It has rained so I am hanging my Mack on the coat rack.	test
common_voice_nl_17694362.mp3	The tress and bushes are getting new leaves.	test
common_voice_nl_17694363.mp3	After the rain shower, he was wet from head to toes.	test
common_voice_nl_17694364.mp3	There are people that can’t sleep after the switch to winter time.	test_covost
common_voice_nl_17694365.mp3	I booked a flight with Ryanair.	test
common_voice_nl_17694397.mp3	How he pulled that off is still a mystery.	test
common_voice_nl_17694399.mp3	Mum and dad helped my brother move house.	test
common_voice_nl_17694401.mp3	In the morning it is always warm in my tent.	test_covost
common_voice_nl_19732498.mp3	For his commune, we went to de Efteling.	test
common_voice_nl_19732587.mp3	It was a drizzly autumn day.	test
common_voice_nl_19732715.mp3	A as in Alfa Romeo.	test_covost
common_voice_nl_19732806.mp3	The rubber boat is ended up in rapid.	test
common_voice_nl_19732823.mp3	The capitals of the ten provinces of Belgium are: Gent, Bruges, Antwerp, Leuven, Hasselt, Bergen, Namen, Waver and Liege.	test_covost
common_voice_nl_19732830.mp3	White snow is a pleonasm.	test_covost
common_voice_nl_19732837.mp3	I cannot believe it is already December.	test
common_voice_nl_17706203.mp3	A frog is coldblooded.	test
common_voice_nl_17706204.mp3	Wat is your temperature?	test
common_voice_nl_17706205.mp3	That box contains one hundred different colored pencils.	test
common_voice_nl_17706207.mp3	As a teenager he had a lot of acne problems.	test_covost
common_voice_nl_17706213.mp3	In order to win you will have to train a lot.	test
common_voice_nl_17706214.mp3	He switched on the kitchen lights.	test
common_voice_nl_17706216.mp3	The mayor cut the red ribbon with a big pair of scissors.	test
common_voice_nl_19687671.mp3	The moist air condensates on the cold window.	test
common_voice_nl_19687674.mp3	I don’t have a choice.	test
common_voice_nl_19695300.mp3	The sleeping disease was being transferred by the tsetse fly.	test
common_voice_nl_19706520.mp3	How many vegetables do you eat a day?	test
common_voice_nl_19706548.mp3	He hung on the rope.	test
common_voice_nl_19706591.mp3	Her speech was excellent.	test_covost
common_voice_nl_19706592.mp3	They spent two weeks in a jeep in the savannah in Botswana.	test
common_voice_nl_17696153.mp3	He was very ambitious and started his career on the right track.	test
common_voice_nl_17696154.mp3	I once bought that album on vinyl.	test
common_voice_nl_17696156.mp3	She had never been careful.	test
common_voice_nl_17696157.mp3	There was a horse stampede.	test_covost
common_voice_nl_17696174.mp3	They answered the question simultaneously.	test
common_voice_nl_17696175.mp3	Marijke cut the cucumber in to slices.	test_covost
common_voice_nl_17696182.mp3	That little mouse will grow a tail.	test_covost
common_voice_nl_17699369.mp3	Can yo mark on that region on a globe?	test
common_voice_nl_17699370.mp3	In Brazil there is still a lot of rainforest.	test
common_voice_nl_17699371.mp3	I made a shopping list for when you head to the store later.	test
common_voice_nl_17699384.mp3	A frog is coldblooded.	test_covost
common_voice_nl_17699385.mp3	She has won that match three times.	test
common_voice_nl_17699386.mp3	My mum makes fresh soup herself.	test
common_voice_nl_17699387.mp3	His pants got wet after he stepped into a puddle of water.	test
common_voice_nl_17714081.mp3	I have ordered a new vase at the pottery.	test
common_voice_nl_17714085.mp3	Many scientist are breaking their heads on this for years and you claim to have done it in a single afternoon?	test
common_voice_nl_17714086.mp3	This is totally impossible.	test
common_voice_nl_17714087.mp3	There is a small tree in my garden.	test
common_voice_nl_17714088.mp3	They were looking for a white male in his forties of around one meter seventy-two.	test
common_voice_nl_17714089.mp3	Eight minus five is three.	test
common_voice_nl_17714090.mp3	With the help of a toilet brush he tried to remove the skid mark.	test
common_voice_nl_17699338.mp3	He doesn’t have a lot of humor, but he tries to crack jokes regularly.	test
common_voice_nl_17699340.mp3	Prunes make you flatulent.	test
common_voice_nl_17699342.mp3	Tintin is a famous comic in Belgium.	test
common_voice_nl_17699348.mp3	People who eat each other are called cannibals.	test
common_voice_nl_17699349.mp3	The shop was looted after the sale and only extra small and extra large were left.	test
common_voice_nl_17699350.mp3	The loud bang of the explosion rang in his ears.	test
common_voice_nl_17699351.mp3	Not all counties of the European Union use the euro, but all countries entering must do so.	test
common_voice_nl_18362959.mp3	Dutch is a beautiful language.	test
common_voice_nl_18362971.mp3	Our cleaning lady uses a vinegar based cleaning solution.	test
common_voice_nl_18363002.mp3	She captured lovely shots of the animals in the zoo.	test
common_voice_nl_18363003.mp3	Is it not too warm inside here?	test
common_voice_nl_18363025.mp3	Most vehicles are bought at the car salon every year.	test_covost
common_voice_nl_18363043.mp3	Whales are marine mammals.	test
common_voice_nl_18363044.mp3	My boss is strict, but fair.	test
common_voice_nl_18363073.mp3	She’s a pilot for the Royal Dutch Airlines and is often weeks away from home when she’s on a mission.	test
common_voice_nl_17696193.mp3	A slogan of a known soccer team is printed on his hat.	test
common_voice_nl_17696194.mp3	She always wears a helmet when she drives a motorcycle.	test_covost
common_voice_nl_17696196.mp3	After the showers the clouds break in the afternoon.	test
common_voice_nl_17696223.mp3	Looking back this has been turning point.	test
common_voice_nl_17696224.mp3	A wooden pillar stood in the middle.	test
common_voice_nl_17696227.mp3	They have deposed of the old president during the coup.	test_covost
common_voice_nl_17696266.mp3	The teacher has sent Bram, Luke and Sven to detention.	test
common_voice_nl_17696267.mp3	There has been a vote about a new law this morning.	test
common_voice_nl_17697846.mp3	You can’t build a house in an agricultural area.	test
common_voice_nl_17697847.mp3	The printer needed a toner before printing could commence again.	test
common_voice_nl_17697848.mp3	The class of that professor from the university was a real eye-opener.	test
common_voice_nl_17697849.mp3	Is it raining outside?	test
common_voice_nl_17697860.mp3	Everyone is registered in at least one county.	test_covost
common_voice_nl_17697861.mp3	I have an art blog.	test
common_voice_nl_17697862.mp3	I bought a few folding chairs at the sale for on the terrace.	test_covost
common_voice_nl_17697863.mp3	By training hard, the runner could clock a better time.	test
common_voice_nl_17797402.mp3	It’s our strive to keep the delay as short as possible.	test
common_voice_nl_17797403.mp3	Every year Ramadan is on another date.	test
common_voice_nl_17797406.mp3	I use a phone holder, so I can call handsfree.	test
common_voice_nl_17797408.mp3	Els takes the bus to work every morning.	test_covost
common_voice_nl_17803711.mp3	I wonder which country is going to win the world cup soccer.	test_covost
common_voice_nl_17803712.mp3	You shouldn’t be afraid of spiders.	test_covost
common_voice_nl_17803713.mp3	After the jetfighter had broken the sound barrier, all the windows shattered.	test
common_voice_nl_17803714.mp3	Delicious, a feta cheese salad.	test
common_voice_nl_19769685.mp3	Satin is not a material, but a weaving technique.	test
common_voice_nl_19769700.mp3	Did he take a loan to build his garden shed?	test_covost
common_voice_nl_19769766.mp3	Her bedroom is on the second floor.	test
common_voice_nl_19769767.mp3	There are snakes that strangle and snakes that are venomous.	test
common_voice_nl_19769781.mp3	One prerequisite of this deal is that we get the majority of the shares.	test_covost
common_voice_nl_19769805.mp3	There was an eagle in the church tower.	test
common_voice_nl_19769851.mp3	I am allergic to penicillin.	test
common_voice_nl_19769864.mp3	Take your swimming pants or bikini with you.	test
common_voice_nl_17696199.mp3	The roof of my car was full of bird shit.	test
common_voice_nl_17696200.mp3	He should’ve opened himself up.	test
common_voice_nl_17696201.mp3	Caterpillars are the larvae of a butterfly.	test_covost
common_voice_nl_17696202.mp3	Do you rather drink coffee or thee?	test
common_voice_nl_17702243.mp3	What a Sunday driver.	test
common_voice_nl_17702244.mp3	In autumn, all the leaves fall from the trees.	test_covost
common_voice_nl_17702245.mp3	You can look that up in the library.	test
common_voice_nl_17702247.mp3	You can generate electricity by using both nuclear fission and nuclear fusion, but the technology for nuclear fusion is still only experimental.	test
common_voice_nl_18246331.mp3	How late do you start working in the morning?	test
common_voice_nl_18246332.mp3	The fair is worth a visit.	test
common_voice_nl_18246344.mp3	You have to give the size in millimeter.	test
common_voice_nl_18246346.mp3	I don’t think you will be allowed to heat a lot longer with an oil fueled heater.	test
common_voice_nl_18246347.mp3	They want to expand the number of franchisers a lot this year.	test
common_voice_nl_18246363.mp3	Black Jack or eenentwintigen is a card game in which you should approximate twenty one as close as possible.	test
common_voice_nl_18246366.mp3	She had hooked up with him.	test
common_voice_nl_18246367.mp3	The house is anchored in the permafrost with poles.	test_covost
common_voice_nl_17697010.mp3	She never took any retakes of her exams.	test_covost
common_voice_nl_17697011.mp3	In the old days, all the offices had TL-tubes, but these days all of them are being changed to Led lighting.	test_covost
common_voice_nl_17697012.mp3	Strangling someone is dangerous.	test
common_voice_nl_17697013.mp3	Are there some loose ends for the miscellany part?	test_covost
common_voice_nl_17697014.mp3	Mammals are warmblooded.	test
common_voice_nl_17697015.mp3	He’s the master on the pitch.	test
common_voice_nl_17697016.mp3	Are you flexible?	test
common_voice_nl_17697017.mp3	Ibrahim solved my computer issue yesterday.	test_covost
common_voice_nl_17707969.mp3	A frog is coldblooded.	test_covost
common_voice_nl_17707970.mp3	Snow and freezing mist can cause slippery roads.	test
common_voice_nl_17707971.mp3	Are you having a glass of wine as well?	test
common_voice_nl_17707972.mp3	He would turn around in his grave.	test
common_voice_nl_17707973.mp3	Have you been vaccinated for yellow fever yet?	test
common_voice_nl_17707979.mp3	He isn’t the brightest shining star in the sky.	test
common_voice_nl_17707982.mp3	The farmer ploughs his field with a tractor.	test_covost
common_voice_nl_17707983.mp3	The color purple is not seen in nature very often.	test
common_voice_nl_17696849.mp3	How many different words would the Dutch language contain?	test_covost
common_voice_nl_17696850.mp3	She stood on the top floor of the parking garage.	test
common_voice_nl_17696851.mp3	Marc is equally good in cooking as Heidi is.	test
common_voice_nl_17696852.mp3	She is an engineer by training.	test_covost
common_voice_nl_17696854.mp3	Elise loves to ski in the French Alps.	test
common_voice_nl_17696879.mp3	Are the union on strike at Brussels Airlines.	test
common_voice_nl_17696880.mp3	I still have to pay him back a few thousand euros.	test_covost
common_voice_nl_17696881.mp3	Yearly, a lot of toads are being run over, but nobody bats an eye.	test
common_voice_nl_19472986.mp3	The boot stayed in the store.	test
common_voice_nl_19472988.mp3	His parents have lived in Mexico.	test
common_voice_nl_19472989.mp3	Looks aren’t everything.	test
common_voice_nl_19473001.mp3	If you twist this ring everything will become sharp.	test
common_voice_nl_19473002.mp3	Oh, don’t talk about fate.	test
common_voice_nl_19473003.mp3	A considerate amount was invested in trade.	test
common_voice_nl_19473004.mp3	He had been saving diligently all his life and then lost it through one wrong investment.	test
common_voice_nl_19473005.mp3	Vandals have damaged my car.	test
common_voice_nl_17696309.mp3	He was very ambitious and started his career on the right track.	test_covost
common_voice_nl_17696310.mp3	Ibrahim solved my computer issue yesterday.	test_covost
common_voice_nl_17696311.mp3	She hurt her knee during the fall.	test
common_voice_nl_17696312.mp3	Does that red Mercedes belong to Linda?	test
common_voice_nl_17696324.mp3	We almost never eat at the table.	test_covost
common_voice_nl_17696328.mp3	Jan and Mieke are running around in the garden.	test_covost
common_voice_nl_17696336.mp3	A full-scale orchestra is composed of string, percussion and wind instruments.	test_covost
common_voice_nl_17696339.mp3	He wound the fresh fish in a newspaper bundle.	test
common_voice_nl_17695086.mp3	The Brussels ring road is often jammed.	test
common_voice_nl_17695087.mp3	The car had broke down on the highway entrance.	test_covost
common_voice_nl_17695088.mp3	I have baked a cake in the oven.	test
common_voice_nl_17695089.mp3	After the scale of the blizzard became clear, the government announced the emergency plan.	test_covost
common_voice_nl_17695101.mp3	The heavy wind made it hard to keep the forest fire in check.	test_covost
common_voice_nl_17695103.mp3	Does this house comply with to latest isolation criteria?	test
common_voice_nl_17695106.mp3	She never took any retakes of her exams.	test_covost
common_voice_nl_17695109.mp3	Hold on to the railing while walking upstairs.	test
common_voice_nl_17696979.mp3	The papers are in the bottom drawer.	test_covost
common_voice_nl_17696980.mp3	I went with the art tram to Knokke.	test
common_voice_nl_17696981.mp3	What day is today?	test_covost
common_voice_nl_17696982.mp3	Preparing lasagna is not that hard.	test
common_voice_nl_17696989.mp3	In Germany much of it’s electricity is still generated though coal and lignite.	test_covost
common_voice_nl_17696990.mp3	You can make orange juice from oranges.	test
common_voice_nl_17696991.mp3	At breakfast, there were also croissants being served.	test
common_voice_nl_17696992.mp3	Ibrahim solved my computer issue yesterday.	test_covost
common_voice_nl_17696993.mp3	There is a swimming pool at the top floor of the hotel.	test
common_voice_nl_17698109.mp3	That book’s writer is internationally well known.	test
common_voice_nl_17698110.mp3	Lien put the pan on the stove.	test
common_voice_nl_17698111.mp3	It’s always very busy in the shop in December, nobody can take time off.	test_covost
common_voice_nl_17698113.mp3	Utrecht is on my way, so I will make a stop there.	test_covost
common_voice_nl_17698119.mp3	He bought parts for his old timer in a hard ware store.	test
common_voice_nl_17698120.mp3	His ultimate dream is to run a marathon.	test
common_voice_nl_17698121.mp3	They all had to make a dragon with papier-mâché.	test_covost
common_voice_nl_17698122.mp3	Take the first exit after the bridge.	test
common_voice_nl_17698123.mp3	You can see on the map that those two roads intersect each other.	test
common_voice_nl_17703831.mp3	People who eat each other are called cannibals.	test_covost
common_voice_nl_17703833.mp3	I have dry hands so I often use a hydrating hand lotion.	test
common_voice_nl_17703834.mp3	She carried the beam on her shoulder.	test
common_voice_nl_17703835.mp3	A captain remains on board until the end when the ship founders.	test
common_voice_nl_17703853.mp3	When they were young they had built a treehouse together.	test
common_voice_nl_17703854.mp3	Peter watches that cooking show on a weekly basis.	test
common_voice_nl_17703856.mp3	Do you shower every morning?	test_covost
common_voice_nl_17703858.mp3	That is kind of childish behavior.	test
common_voice_nl_17703860.mp3	The Himalayas are the highest mountain range on earth.	test
common_voice_nl_17703233.mp3	To stay calm in that situation is not obvious.	test
common_voice_nl_17703234.mp3	She makes her own sandwiches.	test
common_voice_nl_17703235.mp3	It is a beautiful day.	test_covost
common_voice_nl_17703249.mp3	The deceased was buried at this cemetery.	test_covost
common_voice_nl_17703250.mp3	Little stones are sometimes called cobblestones.	test_covost
common_voice_nl_17735838.mp3	The Manhattan Project had to the goal of developing an atomic bomb before the Germans were able to.	test_covost
common_voice_nl_17735840.mp3	The game doesn’t move forward.	test
common_voice_nl_17735841.mp3	Thanks for understanding.	test
common_voice_nl_17735842.mp3	In the nineteen thirties, the economy wasn’t faring well.	test
common_voice_nl_19607563.mp3	The tree won’t last a year.	test
common_voice_nl_19607565.mp3	My grandmother had cancer and has had a breast amputated.	test_covost
common_voice_nl_19607701.mp3	Does the senate still exist?	test
common_voice_nl_19607703.mp3	I don’t understand a thing of it.	test
common_voice_nl_19607733.mp3	They shared the joy.	test
common_voice_nl_19607734.mp3	That can surely not be the intention.	test_covost
common_voice_nl_19608043.mp3	She paints solely with bright colors.	test
common_voice_nl_19608045.mp3	Is fifty meters the Olympic distance?	test
common_voice_nl_19608046.mp3	The Colosseum is located in the center of Rome.	test
common_voice_nl_17700774.mp3	They have opened up the road in order to put in a new sewage pipe.	test
common_voice_nl_17700775.mp3	In those days they could only navigate using a map and compass.	test
common_voice_nl_17700777.mp3	Irregardless of setbacks he keeps going.	test_covost
common_voice_nl_17700778.mp3	Can you ride a horse?	test
common_voice_nl_17700780.mp3	Cashmere is incredibly soft.	test
common_voice_nl_17700853.mp3	Tintin is a famous comic in Belgium.	test_covost
common_voice_nl_17700855.mp3	A frog is coldblooded.	test_covost
common_voice_nl_17700856.mp3	The pizza is in the oven.	test
common_voice_nl_17700858.mp3	They walked through the meadow.	test
common_voice_nl_17702318.mp3	The color purple is not seen in nature very often.	test_covost
common_voice_nl_17702320.mp3	Teachers very often still utilize the old fashioned chalkboard.	test
common_voice_nl_17702321.mp3	He lost the front door key and so the locksmith had to come to force the lock.	test
common_voice_nl_17702322.mp3	Snakes can be poisonous.	test
common_voice_nl_17702408.mp3	The reports gave live coverage of the event.	test
common_voice_nl_17702409.mp3	As a teenager he had a lot of acne problems.	test_covost
common_voice_nl_17702410.mp3	The trams ride on separate lanes.	test
common_voice_nl_17702411.mp3	Elke empties the mailbox in the evenings.	test
common_voice_nl_17702412.mp3	The flu is going around again.	test
common_voice_nl_18718322.mp3	She did not abide to the military rule of conduct.	test
common_voice_nl_18718323.mp3	Her grandmother collects prayer cards.	test
common_voice_nl_18718324.mp3	Does your family have a history in heart diseases?	test
common_voice_nl_18718325.mp3	Bored, I flipped through the pages of the book.	test
common_voice_nl_18718351.mp3	At the moment, were in a economical recession.	test
common_voice_nl_18718352.mp3	It’s quarter to three.	test
common_voice_nl_18718353.mp3	The wound wouldn’t heal.	test
common_voice_nl_18718354.mp3	The grass is always greener at the opposite side of the street.	test
common_voice_nl_18718355.mp3	The fan starts when the relative humidity rises above fifty percent	test
common_voice_nl_17701992.mp3	She is the chair of the board of directors.	test
common_voice_nl_17701994.mp3	She hit her elbow against the wall.	test
common_voice_nl_17701995.mp3	The relief was enormous when she finally dragged in her gold medal.	test
common_voice_nl_17701996.mp3	The biggest downside of electric cars is that they take so long to charge.	test_covost
common_voice_nl_17702003.mp3	Have you been vaccinated for yellow fever yet?	test_covost
common_voice_nl_17702004.mp3	Long-haired dogs need to be combed often.	test
common_voice_nl_17702005.mp3	I always iron my shirts.	test
common_voice_nl_17702006.mp3	He was sitting drunk behind the wheel.	test_covost
common_voice_nl_17702007.mp3	He is lying on the seat with his arms crossed.	test_covost
common_voice_nl_19517285.mp3	That news was a hard nut to crack.	test
common_voice_nl_19517286.mp3	I prefer to be independent, but that’s not always possible.	test
common_voice_nl_19517534.mp3	See you!	test
common_voice_nl_19517537.mp3	The tech company showed little sympathy for the protests.	test
common_voice_nl_19517564.mp3	He crossed the street at the crosswalk.	test
common_voice_nl_19519520.mp3	The train came to a halt abruptly.	test
common_voice_nl_19521030.mp3	A cow has four stomachs.	test
common_voice_nl_19521033.mp3	This is just a small encounter.	test
common_voice_nl_19521034.mp3	Does the senate still exist?	test_covost
common_voice_nl_17694996.mp3	In Iceland there are a lot of active volcanoes.	test
common_voice_nl_17694998.mp3	When you throw a coin in the wishing well you can make a wish.	test
common_voice_nl_17694999.mp3	We have hand soap from Sunlight in our bathroom.	test
common_voice_nl_17695000.mp3	The ship sank after a heavy storm.	test
common_voice_nl_17695222.mp3	A decision has been made.	test
common_voice_nl_17695223.mp3	The atheist went in discussion with his christian friends.	test_covost
common_voice_nl_17695224.mp3	You could see the Milky Way clearly.	test
common_voice_nl_17695225.mp3	There was fought a lot around Arnhem during the Second World War.	test_covost
common_voice_nl_17695226.mp3	She’s comfortable around him.	test_covost
common_voice_nl_17699103.mp3	Can you quickly boil some water for the pasta?	test
common_voice_nl_17699104.mp3	Most people wear black clothes for a funeral.	test
common_voice_nl_17699106.mp3	She can really play guitar very good.	test_covost
common_voice_nl_17699107.mp3	A mirage is an optical illusion.	test
common_voice_nl_17699136.mp3	Europe and Asia are two different continents.	test_covost
common_voice_nl_17699138.mp3	What a Sunday driver.	test_covost
common_voice_nl_17699140.mp3	Hunting rifles were used to shoot at clay pigeons.	test
common_voice_nl_17699141.mp3	There is a draft from that door.	test
common_voice_nl_17699142.mp3	The tiles in the playroom are of Italian origin.	test
common_voice_nl_18039179.mp3	I rather watch animation movies than cartoon movies.	test
common_voice_nl_18039180.mp3	Her modesty is appealing.	test
common_voice_nl_18039182.mp3	Are you right- or lefthanded?	test
common_voice_nl_18039183.mp3	His father had worked in the coal mines.	test
common_voice_nl_18039184.mp3	Francois watched the documentary with full amazement.	test
common_voice_nl_18039185.mp3	You have to be careful for spelling mistakes.	test_covost
common_voice_nl_18039186.mp3	The dog needs to go to the vet because he is hurt.	test
common_voice_nl_18039187.mp3	No one was grateful to him.	test
common_voice_nl_18039188.mp3	I just cleaned the windows, so stay of off them with your greasy fingers.	test
common_voice_nl_17698641.mp3	That is the cream of the crop.	test
common_voice_nl_17698642.mp3	It is a little house at the end of the street.	test_covost
common_voice_nl_17698643.mp3	Would you turn off the lights when you leave?	test_covost
common_voice_nl_17698644.mp3	The kitchen needs to be renovated.	test
common_voice_nl_17698672.mp3	Did you ever camp with a tent?	test
common_voice_nl_17698673.mp3	When you drive the bike to work, you can have a compensation for that.	test
common_voice_nl_17698674.mp3	Our tumble dryer is broken again.	test
common_voice_nl_17698676.mp3	It was a large bathroom and the bath in the middle was big enough to fit two people.	test
common_voice_nl_17698678.mp3	I made a shopping list for when you head to the store later.	test_covost
common_voice_nl_17696053.mp3	Jan and Mieke are running around in the garden.	test_covost
common_voice_nl_17696054.mp3	After the scale of the blizzard became clear, the government announced the emergency plan.	test_covost
common_voice_nl_17696056.mp3	The Engineers are working hard to build a new bridge.	test
common_voice_nl_17696057.mp3	Many ugly buildings were built in the sixties.	test
common_voice_nl_17696063.mp3	The cathedral was built in Gothic style.	test_covost
common_voice_nl_17696066.mp3	Mum and dad helped my brother move house.	test_covost
common_voice_nl_17696069.mp3	No one was er able to take that fort.	test_covost
common_voice_nl_17696072.mp3	What was the best thing you encountered along the way?	test_covost
common_voice_nl_17696077.mp3	Twenty two plus thirty nine is sixty one.	test_covost
common_voice_nl_17696534.mp3	She went green of envy.	test
common_voice_nl_17696536.mp3	There is a box of cereal in the cupboard on top of the stove.	test_covost
common_voice_nl_17696537.mp3	Sentence structure is important for a good argument.	test_covost
common_voice_nl_17696538.mp3	The cat in the hat.	test
common_voice_nl_17696569.mp3	Three weeks later he was already feeling better.	test
common_voice_nl_17696570.mp3	The plane needed to make an emergency landing.	test
common_voice_nl_17696571.mp3	Is there a lot of fine dust in the air.	test
common_voice_nl_17696572.mp3	Every Wednesday, there is market on the town square.	test
common_voice_nl_17696573.mp3	We visited the zoo last weekend.	test_covost
common_voice_nl_19026457.mp3	The land isn’t big, so the houses are a bit smaller.	test
common_voice_nl_19026458.mp3	A good mattress is not too soft.	test
common_voice_nl_19026459.mp3	Ine sold her Renault again.	test
common_voice_nl_19026460.mp3	It is best to use a stepladder to replace that drawer.	test
common_voice_nl_19059326.mp3	Don’t forget to water the plants before going on a trip.	test
common_voice_nl_19059328.mp3	I still have to do groceries for tonight.	test
common_voice_nl_19059329.mp3	Won’t you regret selling your house?	test
common_voice_nl_19059330.mp3	One of the planes four jet engines has stopped working.	test
common_voice_nl_19059331.mp3	Ellen is reading an article in the magazine aloud.	test
common_voice_nl_18559065.mp3	Some sentences are being kept apart to test the model.	test
common_voice_nl_18559067.mp3	You can’t squeeze blood out of water.	test
common_voice_nl_18559068.mp3	The river was not fit to swim in.	test
