path	translation	split
common_voice_lv_19409381.mp3	We should not have done that.	test
common_voice_lv_19409382.mp3	Get him away, I can help him.	test
common_voice_lv_19409383.mp3	I didn’t even know they can be killed.	test
common_voice_lv_19409384.mp3	Call the police!	test
common_voice_lv_19409385.mp3	I will buy the neighboring village.	test
common_voice_lv_19409386.mp3	Everything is fine!	test
common_voice_lv_19409387.mp3	The enemy has hidden its main weapon under the hangar.	test
common_voice_lv_19409388.mp3	You must have it laying around somewhere, right?	test
common_voice_lv_19409389.mp3	Work starts in 20 minutes.	test
common_voice_lv_19409390.mp3	Did it work?	test
common_voice_lv_19409391.mp3	What was written there?	test
common_voice_lv_19409392.mp3	How can you help me?	test
common_voice_lv_19409394.mp3	People cannot get what they want through wishes.	test
common_voice_lv_19409395.mp3	You got this.	test
common_voice_lv_19409396.mp3	Let’s be honest. You were the hero today.	test
common_voice_lv_19409397.mp3	Books? An entire bag of them.	test
common_voice_lv_19409398.mp3	Hey, birthday boy!	test
common_voice_lv_19409399.mp3	Is the one you want here?	test
common_voice_lv_19409400.mp3	Ok, Sir. Everything is under control.	test
common_voice_lv_19409401.mp3	We need to find you a job.	test
common_voice_lv_19409402.mp3	If you had told me 20 years back that children would be running around with green hair, I would not have believed you.	test
common_voice_lv_19409403.mp3	Get off, before you get yourself killed!	test
common_voice_lv_19409404.mp3	Thanks.	test
common_voice_lv_19409405.mp3	Who are you. What will you do.	test
common_voice_lv_19409406.mp3	We are not even half-way there.	test
common_voice_lv_19409407.mp3	And then he said, “I have news”.	test
common_voice_lv_19409408.mp3	I hate that name!	test
common_voice_lv_19409409.mp3	The black and rich do not make mistakes.	test
common_voice_lv_19409410.mp3	Who are you?	test
common_voice_lv_19409411.mp3	I’m an experienced driver.	test
common_voice_lv_19409412.mp3	You can love a snake, but it will bite you eventually.	test
common_voice_lv_19409413.mp3	At around half past nine.	test
common_voice_lv_19409426.mp3	It pays for your science.	test
common_voice_lv_19409428.mp3	Do you understand?	test
common_voice_lv_19409430.mp3	No, I am not ready.	test
common_voice_lv_19409432.mp3	I am fine.	test
common_voice_lv_19409434.mp3	My dimwits must have arrived.	test
common_voice_lv_19409436.mp3	Tell me!	test
common_voice_lv_19409437.mp3	He was a firefighter.	test
common_voice_lv_19409439.mp3	You know how this will end.	test
common_voice_lv_19409441.mp3	Of course - Armenians can smell money.	test
common_voice_lv_19409443.mp3	This is a good moment for some window-shopping.	test
common_voice_lv_19409444.mp3	So a peaked cap and a moustache. Like this?	test
common_voice_lv_19409446.mp3	No. But I gave my word.	test
common_voice_lv_19409450.mp3	You tried to help me, right?	test
common_voice_lv_19409451.mp3	I would like to present my personal apologies.	test
common_voice_lv_19409452.mp3	We don’t even know if it will work.	test
common_voice_lv_19409453.mp3	And sometimes no.	test
common_voice_lv_19409454.mp3	Maybe I am crazy, but I do believe you.	test
common_voice_lv_19409457.mp3	It is not the first time.	test
common_voice_lv_19409459.mp3	I can’t believe it has been 4 years.	test
common_voice_lv_19409460.mp3	My coordinates in San Francisco.	test
common_voice_lv_19409462.mp3	How dangerous is he?	test
common_voice_lv_19409464.mp3	Yes, I know how he found me.	test
common_voice_lv_19409470.mp3	Who is that one?	test
common_voice_lv_19409471.mp3	It does not matter what I think.	test
common_voice_lv_19409472.mp3	To sell it, I first have to earn it and it is not an easy thing to do.	test
common_voice_lv_19409473.mp3	I saw this coming three years ago.	test
common_voice_lv_19409474.mp3	It is too dangerous.	test
common_voice_lv_19409518.mp3	We have bigger problems.	test
common_voice_lv_19409520.mp3	No way! Sweet.	test
common_voice_lv_19409521.mp3	If my love was an ocean, it would take to planes to cross it.	test
common_voice_lv_19409522.mp3	Guys, I am feeling better.	test
common_voice_lv_19409523.mp3	You are underestimating me.	test
common_voice_lv_19409524.mp3	You’ll try.	test
common_voice_lv_19409525.mp3	Besides, someone has to be the hero.	test
common_voice_lv_19409526.mp3	Thunder buddies for life?	test
common_voice_lv_19409527.mp3	I said a bad word once.	test
common_voice_lv_19409528.mp3	Does that calm you down?	test
common_voice_lv_19409529.mp3	And if we say no?	test
common_voice_lv_19409530.mp3	Something to hold on to.	test
common_voice_lv_19409531.mp3	Money makes the devil dance and the god forgive.	test
common_voice_lv_19409532.mp3	You’re being a shithead.	test
common_voice_lv_19409533.mp3	I asked, at what time do you go to bed.	test
common_voice_lv_19409534.mp3	Old man must have noticed that you have been a good boy.	test
common_voice_lv_19409535.mp3	Yesterday, I went to sleep at half-past-seven for the first time since third grade.	test
common_voice_lv_19409536.mp3	Very good.	test
common_voice_lv_19409537.mp3	Order the soldiers to move to the upper floors.	test
common_voice_lv_19409538.mp3	What? It was lip-synching?	test
common_voice_lv_19409539.mp3	Say that I will never be alone again.	test
common_voice_lv_19409540.mp3	What did he have to say about our hygiene?	test
common_voice_lv_19409541.mp3	He will not drop it.	test
common_voice_lv_19409542.mp3	You’re not being yourself.	test
common_voice_lv_19409545.mp3	We heard a lot about it as kids, but I never imagined I would actually be going there one day.	test
common_voice_lv_19409546.mp3	Ok, I’m in. When?	test
common_voice_lv_19409547.mp3	Work will not make you rich, but sick.	test
common_voice_lv_19409548.mp3	If you hear the thunder roar, don’t fear — grab your thunder bud and chant the spell.	test
common_voice_lv_19409549.mp3	It’s the doctor again, can you believe it?	test
common_voice_lv_19409558.mp3	A shiftless do-nothing.	test
common_voice_lv_19409559.mp3	Why did you have to come up with that?	test
common_voice_lv_19409560.mp3	Your end has come, my master.	test
common_voice_lv_19409561.mp3	Are you grasping any of this?	test
common_voice_lv_19409562.mp3	I can not believe it.	test
common_voice_lv_19409563.mp3	Are you still sleeping on the same side of the bed?	test
common_voice_lv_19409564.mp3	I’ll be fine.	test
common_voice_lv_19409565.mp3	Why on earth not?	test
common_voice_lv_19409566.mp3	It was the mayor, Alan.	test
common_voice_lv_19409567.mp3	Honestly, great.	test
common_voice_lv_19409568.mp3	I will not let that happen.	test
common_voice_lv_19409569.mp3	He is in danger.	test
common_voice_lv_19409570.mp3	What are you doing?	test
common_voice_lv_19409571.mp3	It’s a wave.	test
common_voice_lv_19409572.mp3	Yes, I know.	test
common_voice_lv_19409573.mp3	No, really. I wrote that.	test
common_voice_lv_19409574.mp3	Yes you are. Your life is on the line.	test
common_voice_lv_19409575.mp3	Wait here! I’ll buy the tickets and grab a cart for the bags.	test
common_voice_lv_19409576.mp3	He saw the same thing I did, it left an indelible impression.	test
common_voice_lv_19409577.mp3	If anyone’s a dog here, it’s you.	test
common_voice_lv_19414493.mp3	These matters are not related.	test
common_voice_lv_19414494.mp3	Yes, I’m doing fine at work.	test
common_voice_lv_19414495.mp3	Will you have some onion soup with us?	test
common_voice_lv_19414496.mp3	Ok, back to work. Let’s go.	test
common_voice_lv_19414497.mp3	Take whatever you want.	test
common_voice_lv_19414503.mp3	I’ll get us out.	test
common_voice_lv_19414504.mp3	The last one in the bag is the first one to get out.	test
common_voice_lv_19414505.mp3	There’s no time.	test
common_voice_lv_19414506.mp3	Yes, I’m doing that.	test
common_voice_lv_19414507.mp3	If you ever want to make a deal, here is my address and phone number.	test
common_voice_lv_19414508.mp3	No weapons?	test
common_voice_lv_19414509.mp3	What have we done...	test
common_voice_lv_19414510.mp3	Turn on emergency engines!	test
common_voice_lv_19414511.mp3	I cannot let you do that...	test
common_voice_lv_19414512.mp3	The tallest trees bend in every breeze.	test
common_voice_lv_19414528.mp3	Will you stop it with the monkeys!	test
common_voice_lv_19414529.mp3	Will you take care of this?	test
common_voice_lv_19414530.mp3	I am your friend.	test
common_voice_lv_19414531.mp3	What’s in the bag?	test
common_voice_lv_19414532.mp3	Pick it up.	test
common_voice_lv_19414533.mp3	Looking great here.	test
common_voice_lv_19414534.mp3	I wish I had gotten the bear with the batteries.	test
common_voice_lv_19414535.mp3	It’s unbelievable!	test
common_voice_lv_19414536.mp3	Did you really think I would not remember the spot where you spent so much time?	test
common_voice_lv_19414537.mp3	If you have any questions, come to me.	test
common_voice_lv_19414543.mp3	I know I’m not what you expected.	test
common_voice_lv_19414544.mp3	You’re terribly conceited.	test
common_voice_lv_19414545.mp3	I told her already.	test
common_voice_lv_19414546.mp3	Follow her, you must be present at the moment of inspiration.	test
common_voice_lv_19414547.mp3	All hat and no cattle.	test
common_voice_lv_19414548.mp3	They only care about others.	test
common_voice_lv_19414549.mp3	Take care not to spoil my trip.	test
common_voice_lv_19414551.mp3	I have to leave because of something I cannot even see?	test
common_voice_lv_19414552.mp3	Joy is the best medicine.	test
common_voice_lv_19414556.mp3	I don’t need a sermon.	test
common_voice_lv_19414557.mp3	I’m just a dentist!	test
common_voice_lv_19414558.mp3	Come again?	test
common_voice_lv_19414559.mp3	Identifying location.	test
common_voice_lv_19414561.mp3	Why is that necessary?	test
common_voice_lv_19414562.mp3	Now it’s here.	test
common_voice_lv_19414563.mp3	That’s a nice trick you played on them.	test
common_voice_lv_19414564.mp3	What they made is garbage, but they are really raking it in now.	test
common_voice_lv_19414565.mp3	We’ll have to babysit him for the rest of his life because we are all that he has.	test
common_voice_lv_19414567.mp3	We’ll find a better spot to get high.	test
common_voice_lv_19414568.mp3	I have been a bad student.	test
common_voice_lv_19414569.mp3	Deliver an ultimatum. It’s either you or the bear.	test
common_voice_lv_19414570.mp3	Hey, how about another drink?	test
common_voice_lv_19414571.mp3	I swam to the pier.	test
common_voice_lv_19414572.mp3	I doubt it.	test
common_voice_lv_19414573.mp3	You’re not even trying, dodging work and having fun with the teddy bear.	test
common_voice_lv_19414574.mp3	I’m certain you’ll like one other.	test
common_voice_lv_19414575.mp3	What if the democracy we supposedly serve no longer exists?	test
common_voice_lv_19414576.mp3	She’ll think I’m crazy.	test
common_voice_lv_19414577.mp3	Can someone help me?	test
common_voice_lv_19414578.mp3	There are two doves. Keep one for yourself and give the other one to someone special.	test
common_voice_lv_19414579.mp3	I would like to make a toast.	test
common_voice_lv_19414580.mp3	Is something wrong?	test
common_voice_lv_19388134.mp3	Put your hands in the air!	dev
common_voice_lv_19388135.mp3	Still breathing.	dev
common_voice_lv_19388136.mp3	He needs a woman. He is lonely.	dev
common_voice_lv_19388137.mp3	He was the friend of my life.	dev
common_voice_lv_19388139.mp3	Why do you hate me?	dev
common_voice_lv_19388144.mp3	Maybe the TV is dead.	dev
common_voice_lv_19388145.mp3	It’s no wonder you cannot find anything.	dev
common_voice_lv_19388146.mp3	You’re a bad girl.	dev
common_voice_lv_19388147.mp3	He taught me how to fight, how to shoot.	dev
common_voice_lv_19388148.mp3	Definitely. No doubt.	dev
common_voice_lv_19388154.mp3	Let me see.	dev
common_voice_lv_19388155.mp3	That’s the point. It’s fun.	dev
common_voice_lv_19388156.mp3	Every day has its share of trouble.	dev
common_voice_lv_19388157.mp3	Good. Coat of arms.	dev
common_voice_lv_19388158.mp3	Could my new assistant explain in detail what she thinks about the slogan?	dev
common_voice_lv_19388164.mp3	Wait, I’ll be right there.	dev
common_voice_lv_19388165.mp3	It would be bad strategy to argue.	dev
common_voice_lv_19388166.mp3	Do we share with the driver?	dev
common_voice_lv_19388167.mp3	I like them.	dev
common_voice_lv_19388168.mp3	Easy does it.	dev
common_voice_lv_19388170.mp3	Aivars, say something. Somebody has to be on my side.	dev
common_voice_lv_19388174.mp3	Son, I take care of my people.	dev
common_voice_lv_19388176.mp3	Do you think I’m stupid?	dev
common_voice_lv_19388178.mp3	Both of you will be dead.	dev
common_voice_lv_19388179.mp3	I have a lot of work...	dev
common_voice_lv_19388180.mp3	You must visit me.	dev
common_voice_lv_19388181.mp3	I know, Karlis.	dev
common_voice_lv_19388182.mp3	Is love not enough? It is!	dev
common_voice_lv_19388183.mp3	Tomorrow, the wait is over.	dev
common_voice_lv_19388194.mp3	Alright. You’re free to go.	dev
common_voice_lv_19388195.mp3	Did you go to bed?	dev
common_voice_lv_19388196.mp3	Take care of yourself and the rest will take care of itself.	dev
common_voice_lv_19388197.mp3	We were making up funny names.	dev
common_voice_lv_19388198.mp3	No, that ugly face was at the doors.	dev
common_voice_lv_19394738.mp3	Yes, thank you! I am old and ill.	dev
common_voice_lv_19394739.mp3	I’ll help you get to the bath.	dev
common_voice_lv_19394740.mp3	At what time do you go to sleep?	dev
common_voice_lv_19394741.mp3	Get rid of it!	dev
common_voice_lv_19394742.mp3	I love you so much...	dev
common_voice_lv_19394769.mp3	Yes, it hurts a lot.	dev
common_voice_lv_19394770.mp3	Trust me, she is holding something back.	dev
common_voice_lv_19394772.mp3	Sound illegal.	dev
common_voice_lv_19394773.mp3	Wait! Did you see that? What?	dev
common_voice_lv_19394776.mp3	My favorite burger! Where have you been?	dev
common_voice_lv_19394819.mp3	I didn’t have any money. I will go now and pay.	dev
common_voice_lv_19394821.mp3	I waited so long for this moment.	dev
common_voice_lv_19394822.mp3	Why didn’t you say anything?	dev
common_voice_lv_19394823.mp3	Damn, it happened. I’m fine now.	dev
common_voice_lv_19394824.mp3	Fire fighting ships on both sides.	dev
common_voice_lv_19394853.mp3	Words cut deeper than swords.	dev
common_voice_lv_19394855.mp3	Give with one hand and take away with the other.	dev
common_voice_lv_19394857.mp3	I really want to thank you for taking me out on a date.	dev
common_voice_lv_19394858.mp3	Love never ends, it suffers and forgives forever.	dev
common_voice_lv_19394859.mp3	All gun batteries - fire! Fire!	dev
common_voice_lv_19394885.mp3	She’s fallen in love with someone else.	dev
common_voice_lv_19394886.mp3	You have to understand. You have lost.	dev
common_voice_lv_19394887.mp3	But it has to be a real professional.	dev
common_voice_lv_19394888.mp3	It’ll end soon.	dev
common_voice_lv_19394889.mp3	Only in Moscow can one enter this world, have a good life and honorable death all in a traffic jam.	dev
common_voice_lv_19394906.mp3	Alright.	dev
common_voice_lv_19394907.mp3	This is not your mission.	dev
common_voice_lv_19394908.mp3	He is like a brother to me. I cannot do it.	dev
common_voice_lv_19394909.mp3	No, I’m not alone.	dev
common_voice_lv_19394910.mp3	Don’t do that.	dev
common_voice_lv_19394988.mp3	Arturs, it was nice.	dev
common_voice_lv_19394989.mp3	You have to have nerves of steel to make it.	dev
common_voice_lv_19394990.mp3	Arturs, did you get a piece?	dev
common_voice_lv_19394991.mp3	I like that.	dev
common_voice_lv_19394992.mp3	Dad, Roberts did good, didn’t he?	dev
common_voice_lv_19395007.mp3	Can we speak eye-to-eye?	dev
common_voice_lv_19395008.mp3	Hold on tight!	dev
common_voice_lv_19395010.mp3	This is the guy I was telling you about.	dev
common_voice_lv_19395011.mp3	Fine, give me the money!	dev
common_voice_lv_19395012.mp3	Smell this.	dev
common_voice_lv_19395023.mp3	Open the hatches.	dev
common_voice_lv_19395024.mp3	When the time comes.	dev
common_voice_lv_19395025.mp3	Quiet as a lamb being sheared.	dev
common_voice_lv_19395026.mp3	What has she done? She bakes cakes.	dev
common_voice_lv_19395027.mp3	We’ll stay for a while.	dev
common_voice_lv_19395160.mp3	Take the last bag.	dev
common_voice_lv_19395162.mp3	We’ll do it tonight for tomorrow may never come.	dev
common_voice_lv_19395163.mp3	Powerful men have long arms.	dev
common_voice_lv_19395165.mp3	The cat comes by once every two years.	dev
common_voice_lv_19395167.mp3	I was just thinking, what if we offered ourselves to the public instead?	dev
common_voice_lv_19395178.mp3	Thank you very much.	dev
common_voice_lv_19395179.mp3	Can we discuss this some other time, not on our anniversary?	dev
common_voice_lv_19395180.mp3	Are you listening to me?	dev
common_voice_lv_19395181.mp3	To the right.	dev
common_voice_lv_19395182.mp3	Ok, get lost.	dev
common_voice_lv_19395193.mp3	Sorry. You’ve earned a tip.	dev
common_voice_lv_19395194.mp3	Careful not to bite off more than you can chew.	dev
common_voice_lv_19395195.mp3	Hard as stone.	dev
common_voice_lv_19395196.mp3	Same as you, dad.	dev
common_voice_lv_19395197.mp3	I need to grab some wipes.	dev
common_voice_lv_19395208.mp3	Then we need to head back.	dev
common_voice_lv_19395209.mp3	There is one more flat here.	dev
common_voice_lv_19395210.mp3	Let’s get down to work.	dev
common_voice_lv_19395211.mp3	Our family in one car, yours - in the other.	dev
common_voice_lv_19395212.mp3	Every bird likes its own nest.	dev
common_voice_lv_19395223.mp3	Maybe we could cut out his appendix?	dev
common_voice_lv_19395224.mp3	They are all similar.	dev
common_voice_lv_19395225.mp3	They’re watching us.	dev
common_voice_lv_19395226.mp3	Why are you doing that?	dev
common_voice_lv_19395227.mp3	You’re right. I know you’re right.	dev
common_voice_lv_19396336.mp3	Money can’t buy time.	dev
common_voice_lv_19396337.mp3	I’m not allowed there.	dev
common_voice_lv_19396338.mp3	It’s nothing to be ashamed about.	dev
common_voice_lv_19396339.mp3	Humanity supports peace in words only.	dev
common_voice_lv_19396340.mp3	Buy cheap, buy twice.	dev
common_voice_lv_19489214.mp3	Giving is better than receiving.	dev
common_voice_lv_19489215.mp3	I’ve lived here all my life.	dev
common_voice_lv_19489216.mp3	Thank you for being honest.	dev
common_voice_lv_19489217.mp3	And for that you did what.	dev
common_voice_lv_19489219.mp3	Don’t saw off the branch you’re sitting on.	dev
common_voice_lv_19489240.mp3	If you have a specific destination in mind I recommend you to go to Dallas - it’s a direct flight.	dev
common_voice_lv_19489242.mp3	It’s not true. I’m a classy lady.	dev
common_voice_lv_19489244.mp3	Why are you always provoking me?	dev
common_voice_lv_19489247.mp3	I’ve gotten used to a lot of things.	dev
common_voice_lv_19489248.mp3	Call me if anyone else registers tonight.	dev
common_voice_lv_19489264.mp3	The victim has been taken to a hospital and is in a critical condition.	dev
common_voice_lv_19489265.mp3	Whom no one in this city has seen.	dev
common_voice_lv_19489266.mp3	You don’t need us!	dev
common_voice_lv_19489267.mp3	Definitely, they’re yours.	dev
common_voice_lv_19489284.mp3	Money can’t buy you time.	dev
common_voice_lv_19489285.mp3	Like father, like son; like mother, like daughter.	dev
common_voice_lv_19489286.mp3	You’re a human.	dev
common_voice_lv_19489287.mp3	I’ll get it done, commander.	dev
common_voice_lv_19489288.mp3	Do come by.	dev
common_voice_lv_19489304.mp3	Really unbelievable.	dev
common_voice_lv_19489305.mp3	Has he not checked in?	dev
common_voice_lv_19489306.mp3	Me neither.	dev
common_voice_lv_19489307.mp3	Sisters have really let themselves go.	dev
common_voice_lv_19489308.mp3	For life? It just happened.	dev
common_voice_lv_19489329.mp3	Check it out, this one’s the best. You’ll like it.	dev
common_voice_lv_19489330.mp3	Why buy honey if you’re a beekeeper.	dev
common_voice_lv_19489332.mp3	I have been waiting for this for a long time.	dev
common_voice_lv_19489333.mp3	What is not clear?	dev
common_voice_lv_19489339.mp3	Are managing to do something?	dev
common_voice_lv_19489340.mp3	I made you a hero.	dev
common_voice_lv_19489341.mp3	Everything will come together as well see fit!	dev
common_voice_lv_19489342.mp3	Better stay away from Purvciems.	dev
common_voice_lv_19489343.mp3	How come, Sheriff?	dev
common_voice_lv_19489344.mp3	Work is the backbone of life.	dev
common_voice_lv_19489345.mp3	I’ll show what I don’t like showing others, I don’t want to be treated differently.	dev
common_voice_lv_19489346.mp3	Every man has his sorrows.	dev
common_voice_lv_19489347.mp3	It’s not me he should be worried about.	dev
common_voice_lv_19489348.mp3	If it can be welded, I’ll weld it.	dev
common_voice_lv_19495257.mp3	What’s his name?	dev
common_voice_lv_19495258.mp3	Why do we have to go to Odessa?	dev
common_voice_lv_19495259.mp3	Did you see the guy fall?	dev
common_voice_lv_19495260.mp3	Then you’ll take the girls home.	dev
common_voice_lv_19495261.mp3	Get in the car, dear.	dev
common_voice_lv_19495277.mp3	Anger makes your life shorter.	dev
common_voice_lv_19495278.mp3	Out of my nightmares.	dev
common_voice_lv_19495279.mp3	I’ll try not to destroy all the droids before you come.	dev
common_voice_lv_19495280.mp3	And, purely by coincidence, I’m the fiancee’s employer.	dev
common_voice_lv_19495281.mp3	You’re an ass!	dev
common_voice_lv_19495282.mp3	You do know you’re not her father, right?	dev
common_voice_lv_19495283.mp3	I received a letter from your wife.	dev
common_voice_lv_19495284.mp3	A brave heart is a lucky heart.	dev
common_voice_lv_19495285.mp3	A faint heart never won fair lady.	dev
common_voice_lv_19495286.mp3	Take off the panel.	dev
common_voice_lv_19495292.mp3	Not very talkative, are you?	dev
common_voice_lv_19495293.mp3	I could drop out now.	dev
common_voice_lv_19495294.mp3	You are the best candidate.	dev
common_voice_lv_19495295.mp3	Yes, my father would love that.	dev
common_voice_lv_19495296.mp3	It’s harder than you think.	dev
common_voice_lv_19495300.mp3	Ok. I’m going to ask you something.	dev
common_voice_lv_19495302.mp3	I guess I don’t believe.	dev
common_voice_lv_19495303.mp3	By the way, you’re welcome.	dev
common_voice_lv_19495305.mp3	Great. Dinner for four.	dev
common_voice_lv_19495306.mp3	Because it is probably past 10 o’clock.	dev
common_voice_lv_19495313.mp3	I don’t know the model.	dev
common_voice_lv_19495314.mp3	I would feed it from my treehouse.	dev
common_voice_lv_19495315.mp3	There’s a little hitch with the wedding dress.	dev
common_voice_lv_19495316.mp3	Are you looking for the man who just had some milk?	dev
common_voice_lv_19495322.mp3	Yes there is, in the shopping mall.	dev
common_voice_lv_19495323.mp3	I am the owner. Only I am allowed to go riding with him.	dev
common_voice_lv_19495324.mp3	And it made me worry.	dev
common_voice_lv_19495325.mp3	I would like to have shoes like that.	dev
common_voice_lv_19495326.mp3	Yes. Chin up, Karlis. It’s going to be fine.	dev
common_voice_lv_19495776.mp3	An old flame never dies.	dev
common_voice_lv_19495777.mp3	Don’t let me forget that we have to come up with something for tomorrow’s game.	dev
common_voice_lv_19495778.mp3	Yes, me too.	dev
common_voice_lv_19495779.mp3	I love you so much. You’ll not regret it.	dev
common_voice_lv_19495780.mp3	We got married 40 years ago.	dev
common_voice_lv_19495781.mp3	You can’t get far by the sweat of another man’s brow.	dev
common_voice_lv_19495782.mp3	Mum, I have a customer!	dev
common_voice_lv_19495783.mp3	By the way, it’s green.	dev
common_voice_lv_19495784.mp3	No, thanks.	dev
common_voice_lv_19495785.mp3	They are here, Sir.	dev
common_voice_lv_19495786.mp3	You will still take care of me, right?	dev
common_voice_lv_19495787.mp3	It’s the one you dreamed about.	dev
common_voice_lv_19495788.mp3	Can we talk?	dev
common_voice_lv_19495790.mp3	Have you seen the driver of that min-van?	dev
common_voice_lv_19495792.mp3	Well I don’t like it!	dev
common_voice_lv_19495801.mp3	What are you doing on New Year’s eve? Are you going to the party?	dev
common_voice_lv_19495802.mp3	No, it was a long time before me.	dev
common_voice_lv_19495803.mp3	There is no smoke without fire.	dev
common_voice_lv_19495804.mp3	I’m not alone!	dev
common_voice_lv_19495805.mp3	Slow and steady wins the race!	dev
common_voice_lv_19495811.mp3	Listen to your feelings and you’ll find him.	dev
common_voice_lv_19495812.mp3	Yes, I’m a bit under the weather.	dev
common_voice_lv_19495813.mp3	Can you see him?	dev
common_voice_lv_19495814.mp3	I’m going.	dev
common_voice_lv_19495815.mp3	Dad, I need batteries.	dev
common_voice_lv_19495816.mp3	You’ll pay a lot of dollars!	dev
common_voice_lv_19495817.mp3	Sit here and think it over.	dev
common_voice_lv_19495818.mp3	I makes no sense.	dev
common_voice_lv_19495819.mp3	It has to happen.	dev
common_voice_lv_19495820.mp3	Take it. Let’s go.	dev
common_voice_lv_19495821.mp3	Oh, yes!	dev
common_voice_lv_19495822.mp3	Listen to what I’m saying.	dev
common_voice_lv_19495823.mp3	What do you say.	dev
common_voice_lv_19495824.mp3	I can see that.	dev
common_voice_lv_19495825.mp3	This guy can smell it from 30 meters away!	dev
common_voice_lv_19495834.mp3	None of the guests made the right guess.	dev
common_voice_lv_19495835.mp3	Friendship is worth more than gold.	dev
common_voice_lv_19495837.mp3	You can stick with your marriage.	dev
common_voice_lv_19495838.mp3	You were not there for the siege briefing.	dev
common_voice_lv_19495839.mp3	You crush my heart.	dev
common_voice_lv_19495841.mp3	There is only one lead - you!	dev
common_voice_lv_19495842.mp3	Why so far to the south?	dev
common_voice_lv_19495843.mp3	I was just asking.	dev
common_voice_lv_19495844.mp3	It takes some guts.	dev
common_voice_lv_19495845.mp3	Ok. It’s either you or me. There is no difference.	dev
common_voice_lv_19495846.mp3	Dad, wait for me!	dev
common_voice_lv_19495847.mp3	This is where we draw the line.	dev
common_voice_lv_19495848.mp3	See you!	dev
common_voice_lv_19495849.mp3	A city with a unique ancient architecture and wide avenues.	dev
common_voice_lv_19495850.mp3	Drop everything, while you still can.	dev
common_voice_lv_19495851.mp3	Don’t screw it up.	dev
common_voice_lv_19495852.mp3	How’s work?	dev
common_voice_lv_19495853.mp3	Turkey burger.	dev
common_voice_lv_19495854.mp3	Be ready to be there for her, without her knowing.	dev
common_voice_lv_19495855.mp3	I am older.	dev
common_voice_lv_19495856.mp3	All of you are nothing, you don’t even have a name.	dev
common_voice_lv_19495857.mp3	Turn on the elevator.	dev
common_voice_lv_19495858.mp3	Do you find it funny?	dev
common_voice_lv_19495859.mp3	I was polite!	dev
common_voice_lv_19495860.mp3	Is it half-past-nine?	dev
common_voice_lv_19495866.mp3	Dear God! Where is it being taken?	dev
common_voice_lv_19495867.mp3	Thank you.	dev
common_voice_lv_19495868.mp3	Whom God rejects the Devil won’t take.	dev
common_voice_lv_19495869.mp3	And now the groom will say some words to the bride.	dev
common_voice_lv_19495870.mp3	See you.	dev
common_voice_lv_19495871.mp3	If I am brave enough to do it, you can do it as well.	dev
common_voice_lv_19495872.mp3	My little green friend...	dev
common_voice_lv_19495873.mp3	I went there to talk, to assume some of the blame.	dev
common_voice_lv_19495874.mp3	Well, do you see it?	dev
common_voice_lv_19495875.mp3	He is fired.	dev
common_voice_lv_19495881.mp3	We’re such a good match, it’s crazy.	dev
common_voice_lv_19495882.mp3	I don’t want to hear anything! Did you get it?	dev
common_voice_lv_19495883.mp3	It could be a trap.	dev
common_voice_lv_19495884.mp3	I don’t have the money.	dev
common_voice_lv_19495885.mp3	I’m coming with you.	dev
common_voice_lv_19495886.mp3	Look at me when I’m talking to you.	dev
common_voice_lv_19495887.mp3	I have something to say.	dev
common_voice_lv_19495888.mp3	It’s time to go.	dev
common_voice_lv_19495889.mp3	I really should be.	dev
common_voice_lv_19495890.mp3	How much will you pay?	dev
common_voice_lv_19495902.mp3	It’ll be easier to end the war.	dev
common_voice_lv_19495903.mp3	Thank you for saving us.	dev
common_voice_lv_19495904.mp3	You’re sending a guy who can’t read to find a book.	dev
common_voice_lv_19495905.mp3	It’s a metaphor.	dev
common_voice_lv_19495906.mp3	One meter forward, one meter back.	dev
common_voice_lv_19495916.mp3	It’s as I thought.	dev
common_voice_lv_19495917.mp3	What the hell does that mean?	dev
common_voice_lv_19495919.mp3	There was no agreement.	dev
common_voice_lv_19495920.mp3	Don’t take it the wrong way, mum, but I’m getting sleepy.	dev
common_voice_lv_19495939.mp3	Damn, I have to get to work!	dev
common_voice_lv_19495940.mp3	It’s a sure thing.	dev
common_voice_lv_19495942.mp3	Piss off!	dev
common_voice_lv_19495943.mp3	It’s on the bank. I know where it is.	dev
common_voice_lv_19495944.mp3	Those savages are threatening our work.	dev
common_voice_lv_19495957.mp3	He has my wallet.	dev
common_voice_lv_19495959.mp3	What are you two up to?	dev
common_voice_lv_19495960.mp3	Since I’m not alone.	dev
common_voice_lv_19495961.mp3	They did not know.	dev
common_voice_lv_19495962.mp3	Will you have a drink?	dev
common_voice_lv_19538587.mp3	Has someone seen my sunscreen?	dev
common_voice_lv_19538588.mp3	What is it?	dev
common_voice_lv_19538589.mp3	Do you have something?	dev
common_voice_lv_19538590.mp3	The way you talk, it’s impossible to hate you.	dev
common_voice_lv_19538591.mp3	The guy with the bear.	dev
common_voice_lv_19538592.mp3	Go and don’t look back.	dev
common_voice_lv_19538593.mp3	I can’t just leave him.	dev
common_voice_lv_19538594.mp3	They don’t have enough men.	dev
common_voice_lv_19538595.mp3	Very close over on that side.	dev
common_voice_lv_19538596.mp3	It’s going to be heavy.	dev
common_voice_lv_19538597.mp3	Do you fell proud.	dev
common_voice_lv_19538598.mp3	How is that luck?	dev
